"Bairros.SP";"Bairros.Fortaleza";"Bairros.RJ";"Causa.Afastamento.1";"Causa.Afastamento.2";"Causa.Afastamento.3";"Motivo.Desligamento";"CBO.Ocupação.2002";"CNAE.2.0.Classe";"CNAE.95.Classe";"Distritos.SP";"Vínculo.Ativo.31.12";"Faixa.Etária";"Faixa.Hora.Contrat";"Faixa.Remun.Dezem..SM.";"Faixa.Remun.Média..SM.";"Faixa.Tempo.Emprego";"Escolaridade.após.2005";"Qtd.Hora.Contr";"Idade";"Ind.CEI.Vinculado";"Ind.Simples";"Mês.Admissão";"Mês.Desligamento";"Mun.Trab";"Município";"Nacionalidade";"Natureza.Jurídica";"Ind.Portador.Defic";"Qtd.Dias.Afastamento";"Raça.Cor";"Regiões.Adm.DF";"Vl.Remun.Dezembro.Nom";"Vl.Remun.Dezembro..SM.";"Vl.Remun.Média.Nom";"Vl.Remun.Média..SM.";"CNAE.2.0.Subclasse";"Sexo.Trabalhador";"Tamanho.Estabelecimento";"Tempo.Emprego";"Tipo.Admissão";"Tipo.Estab";"Tipo.Estab.1";"Tipo.Defic";"Tipo.Vínculo";"IBGE.Subsetor";"Vl.Rem.Janeiro.SC";"Vl.Rem.Fevereiro.SC";"Vl.Rem.Março.SC";"Vl.Rem.Abril.SC";"Vl.Rem.Maio.SC";"Vl.Rem.Junho.SC";"Vl.Rem.Julho.SC";"Vl.Rem.Agosto.SC";"Vl.Rem.Setembro.SC";"Vl.Rem.Outubro.SC";"Vl.Rem.Novembro.SC";"Ano.Chegada.Brasil";"Ind.Trab.Intermitente";"Ind.Trab.Parcial"
9997;9997;9997;99;99;99;0;251110;71120;74209;9997;1;5;6;99;4;4;9;44;31;0;0;1;"{ñ";261160;261160;"10";2062;0;0;8;9997;0;0;3451,96;2,84;7112000;2;4;23,9;0;1;"CNPJ";0;10;19;3451,96;3451,96;3451,96;3451,96;3451,96;3451,96;0;0;0;0;0;1198;0;0
9997;9997;9997;99;99;99;0;251110;71120;74209;9997;1;4;6;99;4;6;9;44;27;0;0;7;"{ñ";260005;261160;"10";2062;0;0;9;9997;0;0;3451,96;2,84;7112000;2;4;42;0;1;"CNPJ";0;10;19;3451,96;3451,96;3451,96;3451,96;3451,96;3451,96;0;0;0;0;0;1198;0;0
9997;9997;9997;99;99;99;0;251110;74901;74993;9997;1;4;6;5;4;3;9;44;28;0;0;3;"{ñ";221060;261160;"10";2062;0;0;9;9997;3612;2,98;3566,27;2,94;7490199;2;6;9,9;2;1;"CNPJ";0;10;19;0;0;3266,67;3500;3612;3612;3612;3612;3612;3612;3612;1198;0;0
9997;9997;9997;99;99;99;0;251110;74901;74993;9997;1;5;6;8;7;3;9;44;36;0;0;7;"{ñ";221060;261160;"10";2062;0;0;9;9997;7800;6,43;7800;6,43;7490199;2;6;6;2;1;"CNPJ";0;10;19;0;0;0;0;0;0;7800;7800;7800;7800;7800;1198;0;0
9997;9997;9997;99;99;99;0;251110;74901;74993;9997;1;5;6;7;6;3;9;44;37;0;0;7;"{ñ";221060;261160;"10";2062;0;0;9;9997;5000;4,12;5000;4,12;7490199;2;6;6;2;1;"CNPJ";0;10;19;0;0;0;0;0;0;5000;5000;5000;5000;5000;1198;0;0
9997;9997;9997;99;99;99;0;251110;74901;74993;9997;1;6;6;7;6;2;9;44;44;0;0;10;"{ñ";260960;261160;"10";2062;0;0;9;9997;5500;4,53;5377,78;4,43;7490199;2;6;3;2;1;"CNPJ";0;10;19;0;0;0;0;0;0;0;0;0;5133,33;5500;1198;0;0
9997;9997;9997;99;99;99;0;251110;85325;80322;9997;1;5;5;8;7;8;9;40;35;0;0;2;"{ñ";0;261160;"10";1104;0;0;99;9997;7380,95;6,08;7380,95;6,08;8532500;2;10;154,7;0;1;"CNPJ";0;30;23;6580,61;6580,61;6580,61;6580,61;6580,61;6580,61;6580,61;6580,61;6580,61;14584,01;7380,95;0;0;0
9997;9997;9997;99;99;99;0;251110;85325;80322;9997;1;5;5;8;7;7;9;40;35;0;0;10;"{ñ";0;261160;"10";1104;0;0;99;9997;7380,95;6,08;7329,39;6,04;8532500;2;10;98,4;0;1;"CNPJ";0;30;23;6837,25;6837,25;6837,25;6837,25;6837,25;6837,25;6837,25;6837,25;6837,25;6837,25;12199,23;0;0;0
9997;9997;9997;99;99;99;0;251110;70204;74160;9997;1;5;6;6;5;3;9;44;31;0;1;7;"{ñ";261160;261160;"10";2062;0;0;8;9997;4040,91;3,33;3652,4;3,01;7020400;2;4;6;4;1;"CNPJ";0;10;19;0;0;0;0;0;0;3451,96;3451,96;3451,96;3451,96;4065,63;1198;0;0
9997;9997;9997;99;99;99;0;251110;70204;74160;9997;1;4;6;6;4;3;9;44;27;0;1;7;"{ñ";261160;261160;"10";2062;0;0;2;9997;3756,9;3,09;3502,78;2,89;7020400;2;4;6;4;1;"CNPJ";0;10;19;0;0;0;0;0;0;3451,96;3451,96;3451,96;3451,96;3451,96;1198;0;0
9997;9997;9997;99;99;99;0;251110;70204;74160;9997;1;5;6;6;5;3;9;44;30;0;1;2;"{ñ";261160;261160;"10";2062;0;0;2;9997;4622,5;3,81;4486,49;3,7;7020400;2;4;11;4;1;"CNPJ";0;10;19;0;3451,96;3451,96;4622,5;4622,5;4622,5;4622,5;4622,5;4622,5;5467,48;4622,5;1198;0;0
9997;9997;9997;99;99;99;0;251110;85325;80322;9997;1;5;5;9;8;8;10;40;37;0;0;2;"{ñ";0;261160;"10";1104;0;0;99;9997;9316,32;7,68;9316,32;7,68;8532500;2;10;142,5;0;1;"CNPJ";0;30;23;9316,32;9316,32;9316,32;9316,32;9316,32;9316,32;9316,32;9316,32;9316,32;9316,32;9316,32;0;0;0
9997;9997;9997;40;40;99;0;251110;85325;80322;9997;1;5;5;9;8;8;10;40;36;0;0;10;"{ñ";0;261160;"10";1104;0;0;99;9997;9679,66;7,98;9679,66;7,98;8532500;2;10;158,9;0;1;"CNPJ";0;30;23;9316,32;9316,32;9316,32;9316,32;9316,32;9316,32;9316,32;9679,66;12223,04;9679,66;9679,66;0;0;0
9997;9997;9997;99;99;99;0;251110;70204;74160;9997;1;5;6;5;4;2;10;44;31;0;1;8;"{ñ";261070;261160;"10";2062;0;0;9;9997;3451,96;2,84;3451,96;2,84;7020400;2;4;5;4;1;"CNPJ";0;10;19;0;0;0;0;0;0;0;3451,96;3451,96;3451,96;3451,96;1198;0;0
9997;9997;9997;99;99;99;0;251110;47741;52493;9997;1;4;6;3;2;5;7;44;29;0;1;10;"{ñ";270430;270430;"10";2062;0;0;8;9997;1454,35;1,19;1286,07;1,06;4774100;2;2;27;0;1;"CNPJ";0;10;16;1212;1212;1212;1212;1656,4;1212;1212;1212;1212;1212;1414,05;1198;0;0
9997;9997;9997;99;99;99;0;251110;85325;80322;9997;1;5;5;8;7;7;9;40;35;0;0;9;"{ñ";0;270430;"10";1104;0;0;99;9997;6837,25;5,64;6828,74;5,63;8532500;2;10;99,7;0;1;"CNPJ";0;30;23;6580,61;6580,61;6580,61;6580,61;7761,75;6837,25;6837,25;6837,25;6837,25;6837,25;6837,25;0;0;0
9997;9997;9997;99;99;99;21;251110;72207;73202;9997;0;5;6;0;5;5;7;44;30;0;1;11;"04";280030;280030;"10";2062;0;0;9;9997;0;0;3837,73;3,16;7220700;2;3;29,5;0;1;"CNPJ";0;10;19;3684,22;3684,22;4707,61;3274,87;0;0;0;0;0;0;0;1198;0;0
9997;9997;9997;99;99;99;0;251110;84116;75116;9997;1;5;5;9;7;7;9;40;36;0;0;7;"{ñ";0;280670;"10";1139;0;0;99;9997;10173,31;8,39;8318,3;6,86;8411600;1;10;101,5;0;1;"CNPJ";0;30;24;6986,51;7220,93;7338,15;7220,93;7220,93;7220,93;7220,93;7220,93;11649,5;10173,31;10173,31;0;0;0
9997;9997;9997;99;99;99;0;251110;84116;75116;9997;1;6;5;8;7;7;9;40;42;0;0;7;"{ñ";0;280670;"10";1139;0;0;99;9997;6245,42;5,15;6235,65;5,14;8411600;1;10;101,5;0;1;"CNPJ";0;30;24;6011;6245,42;6362,64;6245,42;6245,42;6245,42;6245,42;6245,42;6245,42;6245,42;6245,42;0;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;4;6;4;3;1;9;44;28;0;1;12;"{ñ";290460;280030;"10";2062;0;0;9;9997;2333,33;1,92;2333,33;1,92;7220700;1;3;0,8;2;1;"CNPJ";0;60;19;0;0;0;0;0;0;0;0;0;0;0;1198;0;0
9997;9997;9997;99;99;99;0;251110;85325;80322;9997;1;5;3;5;4;2;10;20;35;0;0;7;"{ñ";280030;280030;"10";2054;0;0;9;9997;3427,04;2,82;2822,27;2,32;8532500;1;10;5,4;2;1;"CNPJ";0;60;23;0;0;0;0;0;0;1363,41;2921,6;3098,85;3098,85;3023,86;1198;0;1
9997;9997;9997;40;40;40;0;251110;84116;75116;9997;1;5;5;9;8;7;9;40;35;0;0;7;"{ñ";0;280670;"10";1139;0;0;99;9997;8630,04;7,12;8617,44;7,11;8411600;2;10;101,5;0;1;"CNPJ";0;30;24;8306,11;8802,8;8630,04;8630,04;8630,04;8630,04;8630,04;8630,04;8630,04;8630,04;8630,04;0;0;0
9997;9997;9997;99;99;99;21;251110;45307;50300;9997;0;7;6;0;1;7;7;44;52;0;1;1;"01";292740;292740;"10";2062;0;0;9;9997;0;0;632,5;0,52;4530703;1;2;60,3;0;1;"CNPJ";0;10;16;632,5;0;0;0;0;0;0;0;0;0;0;1198;0;0
9997;9997;9997;99;99;99;11;251110;84116;75116;9997;0;5;5;0;1;4;9;40;37;0;0;5;"11";290682;290682;"10";1031;0;0;99;9997;0;0;1149,56;0,94;8411600;1;9;17,5;0;1;"CNPJ";0;35;24;1212;1212;1212;1212;1212;1212;1212;1212;1212;1212;525,2;0;0;0
9997;9997;9997;99;99;99;12;251110;94308;91995;9997;0;5;6;0;4;1;7;44;31;0;0;8;"09";292600;292530;"10";3999;0;0;8;9997;0;0;2933,33;2,42;9430800;2;4;0,9;2;1;"CNPJ";0;60;21;0;0;0;0;0;0;0;2933,33;0;0;0;1198;0;0
9997;9997;9997;99;99;99;11;251110;71120;74209;9997;0;4;6;0;4;2;11;44;28;0;1;4;"07";221060;292400;"10";2062;0;0;8;9997;0;0;2962,28;2,44;7112000;2;3;3,6;2;1;"CNPJ";0;10;19;0;0;0;2091,02;3136,53;3136,53;3485,03;0;0;0;0;1198;0;0
9997;9997;9997;99;99;99;11;251110;71120;74209;9997;0;5;6;0;4;2;11;44;39;0;1;4;"07";221060;292400;"10";2062;0;0;8;9997;0;0;2962,28;2,44;7112000;2;3;3,6;2;1;"CNPJ";0;10;19;0;0;0;2091,02;3136,53;3136,53;3485,03;0;0;0;0;1198;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;6;6;6;5;5;7;44;43;0;1;10;"{ñ";292740;292740;"10";2062;0;0;8;9997;3885;3,2;3961,48;3,26;7220700;1;2;26,8;0;1;"CNPJ";0;10;19;3500;4200;3577,78;3885;3885;3885;3885;3885;3885;3885;5180;1198;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;6;6;7;5;5;7;44;45;0;1;10;"{ñ";292740;292740;"10";2062;0;0;8;9997;5136,83;4,23;3958,53;3,26;7220700;1;2;26,8;0;1;"CNPJ";0;10;19;4168,87;3616,67;3500;3885;3885;3885;3885;3885;3885;3885;3885;1198;0;0
9997;9997;9997;99;99;99;0;251110;94308;91995;9997;1;6;6;7;6;3;7;44;42;0;0;4;"{ñ";431340;292530;"10";3999;0;0;8;9997;5280;4,35;5280;4,35;9430800;1;4;9;2;1;"CNPJ";0;10;21;0;0;0;5280;5280;5280;5280;5280;5280;5280;5280;1198;0;0
9997;9997;9997;99;99;99;0;251110;71120;74209;9997;1;5;6;5;4;3;9;42;33;0;0;3;"{ñ";291080;292740;"10";2240;0;0;8;9997;3100;2,55;2653,93;2,18;7112000;1;6;9,5;2;1;"CNPJ";0;10;19;0;0;1439,33;2540;2540;2540;2540;2540;3100;3100;3100;1198;0;0
9997;9997;9997;99;99;99;0;251110;94308;91995;9997;1;6;5;7;5;1;9;40;46;0;0;10;"{ñ";150420;292530;"10";3999;0;0;8;9997;5280;4,35;4503,83;3,71;9430800;1;4;2,4;2;1;"CNPJ";0;10;21;0;0;0;0;0;0;0;0;0;2464;5767,5;1198;0;0
9997;9997;9997;99;99;99;0;251110;94308;91995;9997;1;5;5;6;4;1;7;40;31;0;0;11;"{ñ";292600;292530;"10";3999;0;0;8;9997;4000;3,3;2866,67;2,36;9430800;2;4;1,4;2;1;"CNPJ";0;10;21;0;0;0;0;0;0;0;0;0;0;1733,33;1198;0;0
9997;9997;9997;70;99;99;0;251110;85325;80322;9997;1;5;5;8;8;7;9;40;34;0;0;8;"{ñ";0;292740;"10";1104;0;0;99;9997;8306,11;6,85;8501,76;7,01;8532500;2;10;100;0;1;"CNPJ";0;30;23;9363,77;7694,25;8979,55;7694,25;7994,33;9506,41;9258,05;8306,11;8306,11;8306,11;8306,11;0;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;4;6;6;5;1;9;44;25;0;1;12;"{ñ";291080;292740;"10";2135;0;0;4;9997;4074,5;3,36;4074,5;3,36;7220700;2;2;0,9;2;1;"CNPJ";0;10;19;0;0;0;0;0;0;0;0;0;0;0;1198;0;0
9997;9997;9997;99;99;99;0;251110;94308;91995;9997;1;6;5;7;5;2;9;40;45;0;0;9;"{ñ";292740;292530;"10";3999;0;0;8;9997;5280;4,35;4312;3,55;9430800;2;4;3,2;2;1;"CNPJ";0;10;21;0;0;0;0;0;0;0;0;1408;5280;5280;1198;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;5;6;4;3;6;10;44;37;0;1;7;"{ñ";291080;293010;"10";2062;0;0;8;9997;2301,64;1,89;2371,97;1,95;7220700;2;2;42;0;1;"CNPJ";0;10;19;2301,64;2301,64;2301,64;2301,64;2301,64;2301,64;2301,64;3145,57;2301,64;2301,64;2301,64;1198;0;0
9997;9997;9997;99;99;99;90;251110;82113;74993;9997;0;4;6;0;4;3;7;44;28;0;1;9;"07";220220;411520;"10";2062;0;0;9;9997;0;0;3504,3;2,89;8211300;1;2;9,6;0;1;"CNPJ";0;10;19;3800;3800;3800;3800;3800;4147,56;1382,52;0;0;0;0;1198;0;0
9997;9997;9997;99;99;99;11;251110;46656;51640;9997;0;6;6;0;9;4;8;43;46;0;0;9;"03";410480;410580;"10";2054;0;0;2;9997;0;0;14518,62;11,97;4665600;1;5;17,7;0;1;"CNPJ";0;10;17;21521,19;7516,05;0;0;0;0;0;0;0;0;0;1198;0;0
9997;9997;9997;99;99;99;0;251110;45307;50300;9997;1;5;6;5;3;3;7;44;39;0;0;1;"{ñ";411850;411850;"10";2062;0;0;2;9997;2846,57;2,34;2403,92;1,98;4530703;1;2;11,1;2;1;"CNPJ";0;10;16;500;2708,8;2500;2500;2500;2542,53;2531,49;2541,94;2563,79;2546,07;2565,81;1198;0;0
9997;9997;9997;99;99;99;0;251110;82113;74993;9997;1;5;6;5;4;1;9;44;31;0;1;12;"{ñ";411520;411520;"10";2062;0;0;9;9997;3466,67;2,86;3466,67;2,86;8211300;1;2;0,8;2;1;"CNPJ";0;60;19;0;0;0;0;0;0;0;0;0;0;0;1198;0;0
9997;9997;9997;99;99;99;0;251110;74901;74993;9997;1;7;6;6;4;7;9;44;62;0;1;1;"{ñ";410690;410690;"10";2062;0;0;2;9997;4013,23;3,31;3299,7;2,72;7490199;1;2;107,2;0;1;"CNPJ";0;10;19;3097,2;3032;3032;3032;3032;3393;3393;3393;3393;3393;3393;1198;0;0
9997;9997;9997;99;99;99;0;251110;85317;80314;9997;1;5;5;8;7;8;10;40;35;0;0;2;"{ñ";0;410690;"10";1104;0;0;99;9997;8306,11;6,85;8306,11;6,85;8531700;1;10;142,2;0;1;"CNPJ";0;30;23;8306,11;8306,11;8306,11;8306,11;8306,11;8306,11;8306,11;8306,11;8306,11;8306,11;8306,11;0;0;0
9997;9997;9997;99;99;99;12;251110;94936;91995;9997;0;3;5;0;2;2;7;40;23;0;0;2;"05";410690;420910;"10";3999;0;0;9;9997;0;0;1500;1,23;9493600;1;1;3;2;1;"CNPJ";0;60;21;0;1500;1500;1500;50;0;0;0;0;0;0;1198;0;0
9997;9997;9997;99;99;99;12;251110;94936;91995;9997;0;7;5;0;6;2;9;40;62;0;0;2;"05";420210;420910;"10";3999;0;0;9;9997;0;0;5000;4,12;9493600;1;1;3;2;1;"CNPJ";0;60;21;0;5000;5000;5000;166,67;0;0;0;0;0;0;1198;0;0
9997;9997;9997;99;99;99;12;251110;72207;73202;9997;0;5;6;0;4;2;9;44;38;0;1;2;"05";420460;421870;"10";2062;0;0;9;9997;0;0;3391,1;2,79;7220700;1;5;3;2;1;"CNPJ";0;60;19;0;4163,33;4029,03;4029,03;1343,01;0;0;0;0;0;0;1198;0;0
9997;9997;9997;99;99;99;11;251110;72207;73202;9997;0;5;6;0;7;7;9;44;39;0;0;5;"07";410690;421190;"10";2062;0;0;9;9997;0;0;7083,42;5,84;7220700;1;2;98,7;0;1;"CNPJ";0;10;19;6710,61;6710,61;6710,61;8947,48;6710,61;6710,61;0;0;0;0;0;1198;0;0
9997;9997;9997;99;99;99;11;251110;71120;74209;9997;0;8;4;0;5;8;9;22;65;0;0;6;"09";420540;420540;"10";2062;0;0;2;9997;0;0;4249,79;3,5;7112000;1;9;124;0;1;"CNPJ";0;10;19;4249,79;4249,79;4249,79;4249,79;4249,79;4249,79;4249,79;4249,79;4249,79;0;0;1198;0;0
9997;9997;9997;99;99;99;11;251110;72207;73202;9997;0;5;6;0;5;5;10;44;30;0;1;11;"05";355030;421870;"10";2062;0;0;9;9997;0;0;4305,05;3,55;7220700;1;5;29,6;0;1;"CNPJ";0;10;19;4122,18;4524,14;4451,68;4122,18;137,41;0;0;0;0;0;0;1198;0;0
9997;9997;9997;99;99;99;11;251110;85317;80314;9997;0;5;5;0;98;8;10;40;36;0;0;4;"01";420460;420460;"10";3069;0;0;2;9997;0;0;0;0;8531700;1;10;153,6;0;1;"CNPJ";0;10;23;0;0;0;0;0;0;0;0;0;0;0;1198;0;0
9997;9997;9997;99;99;99;11;251110;47741;52493;9997;0;3;6;0;98;3;7;44;20;0;1;5;"01";420460;420460;"10";2062;0;0;2;9997;0;0;0;0;4774100;2;2;7,9;0;1;"CNPJ";0;10;16;100,4;0;0;0;0;0;0;0;0;0;0;1198;0;0
9997;9997;9997;99;99;99;11;251110;94936;91995;9997;0;3;5;0;2;3;8;40;23;0;0;2;"07";420910;420910;"10";3999;0;0;9;9997;0;0;1500;1,23;9493600;2;1;6;2;1;"CNPJ";0;10;21;0;1500;1500;1500;1500;1500;1500;0;0;0;0;1198;0;0
9997;9997;9997;50;40;99;11;251110;72207;73202;9997;0;5;6;0;5;6;9;44;35;0;1;4;"08";280030;421870;"10";2062;0;124;9;9997;0;0;3997,67;3,29;7220700;2;5;52;0;1;"CNPJ";0;10;19;4882,08;3937,1;3937,1;3937,1;4217,31;4160,59;2912,41;0;0;0;0;1198;0;0
9997;9997;9997;99;99;99;12;251110;94936;91995;9997;0;8;5;0;6;2;9;40;65;0;0;2;"05";420910;420910;"10";3999;0;0;9;9997;0;0;5000;4,12;9493600;2;1;3;2;1;"CNPJ";0;60;21;0;5000;5000;5000;166,67;0;0;0;0;0;0;1198;0;0
9997;9997;9997;99;99;99;0;251110;45200;50202;9997;1;4;6;4;3;7;6;44;27;0;0;4;"{ñ";420420;421660;"10";2062;0;0;2;9997;1865,4;1,53;1826,3;1,5;4520001;1;2;105;0;1;"CNPJ";0;10;16;1711,4;2019,4;1396,22;1865,4;1865,4;1865,4;1865,4;1865,4;1865,4;1865,4;1865,4;1198;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;6;6;6;5;4;9;44;49;0;1;3;"{ñ";420420;421870;"10";2062;0;0;2;9997;4605,99;3,8;4561,6;3,76;7220700;1;5;21,5;0;1;"CNPJ";0;10;19;4122,18;4122,18;4122,18;4122,18;4122,18;4624,27;4122,18;4605,99;6202,7;5361,16;4605,99;1198;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;5;6;8;6;7;9;44;34;0;1;10;"{ñ";421320;421870;"10";2062;0;0;2;9997;7599,58;6,27;5727,81;4,72;7220700;1;5;62;0;1;"CNPJ";0;10;19;5735,67;5313,7;5502,25;4863,7;5313,7;4863,7;4863,7;5802,69;6536,18;6536,17;5802,69;1198;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;7;5;6;5;8;9;34;52;0;1;3;"{ñ";421870;421870;"10";2062;0;0;2;9997;3647,64;3;3888,31;3,2;7220700;1;5;130;0;1;"CNPJ";0;10;19;3270,09;3270,09;4551,63;4458,48;4203,83;3270,09;3270,09;3991,15;4238,93;4840,07;3647,64;1198;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;6;6;7;5;6;9;44;45;0;1;8;"{ñ";420820;421870;"10";2062;0;0;8;9997;4914,46;4,05;4470,43;3,68;7220700;1;5;40,4;0;1;"CNPJ";0;10;19;4122,18;4122,18;4122,18;4122,18;4122,18;4122,18;4122,18;4605,99;5331,71;5331,7;4605,99;1198;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;6;6;6;5;7;9;44;40;0;0;7;"{ñ";410690;421190;"10";2062;0;0;9;9997;3975,85;3,28;3898,41;3,21;7220700;1;2;102;0;1;"CNPJ";0;10;19;3553,12;3553,12;3553,12;4737,49;3553,12;3975,85;3975,85;3975,85;3975,85;3975,85;3975,85;1198;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;6;6;6;5;6;9;44;42;0;0;6;"{ñ";420460;420460;"10";2062;0;0;2;9997;4800;3,96;4350;3,58;7220700;1;2;42,5;0;1;"CNPJ";0;10;19;4400;4000;4000;4000;4000;4500;4500;4500;4500;4500;4500;1198;0;0
9997;9997;9997;40;40;99;0;251110;71120;74209;9997;1;5;6;7;6;7;9;41;35;0;0;2;"{ñ";420890;420890;"10";2062;0;4;9;9997;5835,56;4,81;5149,7;4,24;7112000;1;4;71;0;1;"CNPJ";0;10;19;5007,07;4794;4794;4794;4794;5777,78;5200;5200;5200;5200;5200;1198;0;0
9997;9997;9997;40;99;99;0;251110;84116;75116;9997;1;7;6;9;8;8;9;44;56;0;0;3;"{ñ";0;420820;"10";1155;1;0;99;9997;10578,62;8,72;9777,79;8,06;8411600;1;5;237,6;0;1;"CNPJ";1;30;24;9071,43;9071,43;8298,05;8298,05;10171,75;10171,75;10171,75;10171,75;10171,74;10578,62;10578,62;0;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;5;6;4;3;6;9;44;33;0;1;2;"{ñ";421870;421870;"10";2062;0;0;2;9997;2000;1,65;2055,56;1,69;7220700;1;2;58,4;0;1;"CNPJ";0;10;19;2000;2000;2000;2000;2000;2000;2000;2000;2577,78;2088,89;2000;1198;0;0
9997;9997;9997;99;99;99;0;251110;42219;45314;9997;1;5;6;7;5;6;9;44;34;0;1;1;"{ñ";421950;421950;"10";2062;0;0;2;9997;5969,33;4,92;4177,01;3,44;4221901;1;5;47,4;0;1;"CNPJ";0;10;15;3932,84;3371;3371;3893;3893;3893;3893;4477;4477;4477;4477;1198;0;0
9997;9997;9997;99;99;99;0;251110;85317;80314;9997;1;5;6;99;98;1;9;44;38;0;0;12;"{ñ";420460;420460;"10";3069;0;0;2;9997;0;0;0;0;8531700;1;10;0,5;2;1;"CNPJ";0;10;23;0;0;0;0;0;0;0;0;0;0;0;1198;1;0
9997;9997;9997;99;99;99;0;251110;71120;74209;9997;1;6;6;8;7;6;9;44;43;0;0;5;"{ñ";421950;421950;"10";2062;0;0;2;9997;7743,37;6,38;6667,79;5,5;7112000;1;5;55,3;0;1;"CNPJ";0;10;19;6750,13;5956;5956;6701;6701;6701;6701;6701;6701;6701;6701;1198;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;4;6;7;5;5;9;44;28;0;1;10;"{ñ";421870;421870;"10";2062;0;0;2;9997;5341,35;4,4;4663,65;3,84;7220700;1;5;26,6;0;1;"CNPJ";0;10;19;4266,18;4428,22;4380,34;4392;4256,22;4251,9;4390,27;4925,46;5362,93;5362,92;4605,99;1198;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;6;5;6;5;8;9;34;43;0;1;10;"{ñ";420200;421870;"10";2062;0;0;8;9997;4585,32;3,78;4249,85;3,5;7220700;1;5;135;0;1;"CNPJ";0;10;19;3808,22;3875,55;3808,22;3808,22;3808,22;3808,22;5106,31;4637,94;4783,12;4783,1;4185,77;1198;0;0
9997;9997;9997;40;99;99;0;251110;72207;73202;9997;1;5;2;3;2;7;9;14;32;0;1;5;"{ñ";420940;421870;"10";2062;0;7;2;9997;1739,54;1,43;1637,15;1,35;7220700;1;5;103,4;0;1;"CNPJ";0;10;19;1495,17;1550,72;1476,88;1476,88;1513,91;1884,32;1476,88;1630,82;1884,91;1884,89;1630,82;1198;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;5;4;5;4;7;9;30;35;0;1;5;"{ñ";420890;421870;"10";2062;0;0;2;9997;3243,11;2,67;3144,93;2,59;7220700;1;5;103,1;0;1;"CNPJ";0;10;19;2995,08;2978,32;2910,41;2910,41;2910,41;2910,41;2910,41;3243,11;3742,16;3742,16;3243,11;1198;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;4;6;6;4;2;10;44;29;0;1;8;"{ñ";420730;421870;"10";2062;0;0;2;9997;3761,9;3,1;3134,92;2,58;7220700;1;5;4,1;2;1;"CNPJ";0;10;19;0;0;0;0;0;0;0;626,98;3761,9;3761,9;3761,9;1198;0;0
9997;9997;9997;99;99;99;0;251110;84116;75116;9997;1;5;5;8;7;6;10;40;39;0;0;5;"{ñ";0;420540;"10";1104;0;0;99;9997;7659,54;6,31;7424,39;6,12;8411600;1;10;43;0;1;"CNPJ";0;30;24;7134,5;7134,5;7134,5;7134,5;7134,5;7400,6;7721,97;7659,54;7659,54;7659,54;7659,54;0;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;5;4;5;4;7;10;22;33;0;1;11;"{ñ";421870;421870;"10";2062;0;0;2;9997;3596,13;2,96;3276,92;2,7;7220700;1;5;61,6;0;1;"CNPJ";0;10;19;3373,82;2784,83;3226,73;3378,72;2797,65;3568,47;3149,04;3019,87;3443,51;3913,51;3070,8;1198;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;6;6;5;4;7;11;44;43;0;1;1;"{ñ";421870;421870;"10";2062;0;0;2;9997;3262,01;2,69;2589,99;2,13;7220700;1;5;83,5;0;1;"CNPJ";0;10;19;2351,04;2201,5;2479,58;2201,5;2201,5;2651,5;2201,5;2445,8;2812,25;3262,25;3009,43;1198;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;5;6;8;6;8;11;44;34;0;1;10;"{ñ";421870;421870;"10";2062;0;0;2;9997;6466,84;5,33;5659,3;4,66;7220700;1;5;135;0;1;"CNPJ";0;10;19;6857,3;5026,72;5026,72;5026,72;5026,72;5476,72;5026,72;5515,32;6248,22;6698,22;5515,32;1198;0;0
9997;9997;9997;99;99;99;0;251110;71120;74209;9997;1;5;1;5;4;5;9;10;36;0;0;4;"{ñ";420540;420540;"10";2240;0;0;9;9997;3013,16;2,48;3029,53;2,49;7112000;2;6;33;0;1;"CNPJ";0;10;19;2947,66;2947,66;2947,66;2947,66;2947,66;2947,66;2947,66;2947,66;2947,66;2947,66;3864,62;1198;0;0
