Bairros SP - Código,Bairros Fortaleza - Código,Bairros RJ - Código,Causa Afastamento 1 - Código,Causa Afastamento 2 - Código,Causa Afastamento 3 - Código,Motivo Desligamento - Código,CBO 2002 Ocupação - Código,CNAE 2.0 Classe - Código,CNAE 95 Classe - Código,Distritos SP - Código,Ind Vínculo Ativo 31/12 - Código,Faixa Etária - Código,Faixa Rem Média (SM) - Código,Faixa Hora Contrat - Código,Faixa Rem Dez (SM) - Código,Faixa Tempo Emprego - Código,Escolaridade Após 2005 - Código,Qtd Hora Contr,Idade,Ind CEI Vinculado - Código,Ind Estabelecimento Participante SIMPLES - Código,Mês Admissão - Código,Mês Desligamento - Código,Município Trab - Código,Município - Código,Nacionalidade - Código,Natureza Jurídica - Código,Ind Portador Defic - Código,Qtd Dias Afastamento,Raça Cor - Código,Região Adm DF - Código,Vl Rem Dezembro Nom,Vl Rem Dezembro (SM),Vl Rem Média Nom,Vl Rem Média (SM),CNAE 2.0 Subclasse - Codigo,Sexo - Código,Tamanho Estabelecimento - Código,Tempo Emprego,Tipo Admissão Trabalhador - Código,Tipo Estabelecimento - Código,Tipo Estabelecimento - Nome,Tipo Deficiência - Código,Tipo Vínculo - Código,IBGE Subsetor - Código,Vl Rem Janeiro SC,Vl Rem Fevereiro SC,Vl Rem Março SC,Vl Rem Abril SC,Vl Rem Maio SC,Vl Rem Junho SC,Vl Rem Julho SC,Vl Rem Agosto SC,Vl Rem Setembro SC,Vl Rem Outubro SC,Vl Rem Novembro SC,Ano Chegada Brasil,Ind Trabalho Intermitente - Código,Ind Trabalho Parcial - Código,Ind Vínculo Abandonado - Código,Categoria Trabalhador - Código
999997,999997,999997,999,999,999,0,251110,71197,74209,999997,1,6,7,6,7,3,9,44,41,0,0,5,0,999999,130260,10,2062,0,0,8,999997,7077.55,4.66,6636.83,4.37,7119702,1,10,7.8,2,1,CNPJ,0,10,19,0,0,0,0,4399.37,7072.18,6771.25,6955.44,6946.24,6771.25,7101.35,1198,0,0,0,101
999997,999997,999997,999,999,999,11,251110,71197,74209,999997,0,4,5,6,99,1,9,44,27,0,0,6,8,999999,130260,10,2062,0,0,8,999997,,.00,3850.33,2.53,7119702,1,10,1.3,2,1,CNPJ,0,60,19,0,0,0,0,0,1863.68,6771.25,2916.07,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,47814,52329,999997,1,5,2,6,2,2,9,44,39,0,0,8,0,999999,130130,10,2135,0,0,8,999997,1518.00,1.00,1518.00,1.00,4781400,2,2,5.0,2,1,CNPJ,0,10,16,0,0,0,0,0,0,0,1518.00,1518.00,1518.00,1518.00,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,94936,91995,999997,1,5,5,5,5,3,9,40,34,0,0,4,0,999999,150420,10,1155,0,0,8,999997,4247.97,2.79,4192.28,2.75,9493600,1,7,8.9,2,1,CNPJ,0,35,21,0,0,0,3846.72,3960.40,4435.54,4247.97,4247.97,4247.97,4247.97,4247.97,1198,0,0,0,302
999997,999997,999997,999,999,999,0,251110,47814,52329,999997,1,3,2,6,2,2,9,44,20,0,0,9,0,999999,130130,10,2135,0,0,8,999997,1518.00,1.00,1518.00,1.00,4781400,1,2,4.0,2,1,CNPJ,0,10,16,0,0,0,0,0,0,0,0,1518.00,1518.00,1518.00,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,84124,75124,999997,1,6,7,5,7,8,9,40,46,0,0,0,0,999999,130260,10,1023,0,0,8,999997,6151.78,4.05,6151.78,4.05,8412400,2,8,153.6,0,1,CNPJ,0,30,24,6151.78,6151.78,6151.78,6151.78,6151.78,6151.78,6151.78,6151.78,6151.78,6151.78,6151.78,1198,0,0,0,301
999997,999997,999997,40,999,999,0,251110,62040,72109,999997,1,7,6,6,99,7,9,44,52,0,0,0,0,999999,130260,10,2062,0,365,8,999997,,.00,5337.81,3.51,6204000,1,7,69.9,0,1,CNPJ,0,20,19,0,0,0,0,0,5337.81,5337.81,5337.81,0,0,5337.81,1198,0,0,0,101
999997,999997,999997,999,999,999,11,251110,72207,73202,999997,0,7,99,99,99,3,9,99,59,0,1,0,3,999999,110020,10,2062,0,0,8,999997,,.00,.00,.00,7220700,2,3,10.9,0,1,CNPJ,0,10,19,0,0,18.18,0,0,0,0,0,0,0,0,1198,1,0,0,111
999997,999997,999997,999,999,999,0,251110,94936,91995,999997,1,3,5,5,5,3,9,40,23,0,0,3,0,999999,150420,10,1155,0,0,8,999997,4247.97,2.79,4215.09,2.77,9493600,2,7,9.1,2,1,CNPJ,0,35,21,0,0,0,4052.06,3960.40,4435.54,4247.97,4247.97,4247.97,4247.97,4247.97,1198,0,0,0,302
999997,999997,999997,999,999,999,11,251110,72207,73202,999997,0,6,99,6,99,7,9,44,46,0,0,0,1,999999,150140,10,2062,0,0,8,999997,,.00,.00,.00,7220700,2,2,60.4,0,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,11,251110,94936,91995,999997,0,5,4,5,99,1,9,40,33,0,0,1,3,999999,150420,10,1155,0,0,8,999997,,.00,2513.95,1.65,9493600,1,7,1.8,2,1,CNPJ,0,35,21,2937.28,3960.40,644.18,0,0,0,0,0,0,0,0,1198,0,0,0,302
999997,999997,999997,999,999,999,0,251110,35204,40207,999997,1,6,6,6,6,5,9,44,40,0,0,0,0,999999,130260,10,2038,0,0,8,999997,6054.75,3.98,6041.44,3.97,3520402,1,7,35.4,0,1,CNPJ,0,10,14,6059.79,6068.77,5759.30,5847.02,6754.92,5789.57,5704.26,5771.42,6598.62,6034.13,6054.75,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,5,6,6,6,2,9,44,32,0,1,7,0,999999,150680,10,2062,0,0,8,999997,5313.00,3.50,5075.57,3.34,7220700,2,3,5.6,2,1,CNPJ,0,10,19,0,0,0,0,0,0,3427.74,5773.70,5313.00,5313.00,5313.00,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,36006,41009,999997,1,6,6,5,6,1,10,40,45,0,0,11,0,999999,160030,10,2038,0,0,8,999997,5516.94,3.63,5333.04,3.51,3600601,2,8,1.9,2,1,CNPJ,0,35,14,0,0,0,0,0,0,0,0,0,0,5149.14,1198,0,0,0,302
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,6,99,99,99,4,9,99,42,0,1,0,0,999999,110020,10,2062,0,0,8,999997,,.00,.00,.00,7220700,2,3,19.9,0,1,CNPJ,0,10,19,0,0,222.67,0,0,222.67,0,0,0,0,166.61,1198,1,0,0,111
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,6,5,6,5,2,9,44,40,0,1,9,0,999999,150680,10,2062,0,0,1,999997,4554.00,3.00,3832.95,2.53,7220700,1,3,3.3,2,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,1669.80,4554.00,4554.00,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,94936,91995,999997,1,5,5,5,5,1,9,40,32,0,0,10,0,999999,150420,10,1155,0,0,8,999997,4247.97,2.79,4200.77,2.76,9493600,1,7,2.9,2,1,CNPJ,0,35,21,0,0,0,0,0,0,0,0,0,4106.37,4247.97,1198,0,0,0,302
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,5,5,6,5,3,9,44,39,0,1,5,0,999999,110020,10,2062,0,0,8,999997,4000.00,2.63,3916.67,2.58,7220700,1,3,7.8,2,1,CNPJ,0,10,19,0,0,0,0,3333.33,4000.00,4000.00,4000.00,4000.00,4000.00,4000.00,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,94936,91995,999997,1,5,5,5,99,3,9,40,31,0,0,1,0,999999,150420,10,1155,0,0,8,999997,,.00,3619.36,2.38,9493600,1,7,11.7,2,1,CNPJ,0,35,21,2937.28,3960.40,3960.40,284.20,0,0,0,0,0,0,0,1198,0,0,0,302
999997,999997,999997,999,999,999,11,251110,63194,72400,999997,0,6,3,6,99,8,9,44,47,0,0,0,4,999999,150140,10,2062,0,0,8,999997,,.00,2071.02,1.36,6319400,2,6,161.2,0,1,CNPJ,0,10,19,3030.76,1111.28,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,11,251110,71197,74209,999997,0,7,7,6,99,1,9,44,56,0,0,4,5,999999,130260,10,2062,0,0,8,999997,,.00,6195.12,4.08,7119702,1,10,1.8,2,1,CNPJ,0,60,19,0,0,0,5639.99,6750.25,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,8,1,99,99,2,9,99,65,0,1,9,0,999999,110020,10,2062,0,0,8,999997,,.00,644.00,.42,7220700,1,3,3.7,2,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,644.00,429.33,352.67,1198,1,0,0,111
999997,999997,999997,999,999,999,0,251110,58123,22152,999997,1,7,5,6,5,8,9,42,60,0,0,0,0,999999,150140,10,2054,0,0,4,999997,4102.09,2.70,3860.65,2.54,5812301,1,7,340.0,0,1,CNPJ,0,10,8,3725.80,3725.80,3725.80,3725.80,3725.80,3725.80,4515.21,4178.32,3725.80,3725.80,3725.80,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,5,99,99,99,1,9,99,38,0,1,10,0,999999,110020,10,2062,0,0,8,999997,,.00,.00,.00,7220700,1,3,2.8,2,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,74.23,111.33,1198,1,0,0,111
999997,999997,999997,999,999,999,21,251110,72207,73202,999997,0,5,4,6,99,1,9,44,31,0,1,3,6,999999,110020,10,2062,0,0,8,999997,,.00,2533.34,1.66,7220700,1,3,2.5,2,1,CNPJ,0,10,19,0,0,1466.67,4000.00,4000.00,666.67,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,14118,18112,999997,1,5,6,6,5,1,9,44,32,0,1,11,0,999999,230440,10,2062,0,0,8,999997,4250.00,2.79,4614.80,3.04,1411802,2,5,1.9,4,1,CNPJ,0,10,11,0,0,0,0,0,0,0,0,0,0,4979.60,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,4,99,6,99,7,9,44,27,0,0,0,0,999999,230440,10,3999,0,0,8,999997,,.00,.00,.00,7220700,1,5,80.6,0,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,74901,74993,999997,1,4,5,6,6,3,9,44,29,0,1,1,0,999999,261160,10,2062,0,0,2,999997,4824.00,3.17,4124.04,2.71,7490199,2,3,11.3,2,1,CNPJ,0,10,19,1664.52,4300.00,4300.00,4300.00,4300.00,4300.00,4300.00,4300.00,4300.00,4300.00,4300.00,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,84116,75116,999997,1,5,7,5,7,5,9,40,33,0,0,0,0,999999,250750,10,1112,0,0,8,999997,6263.66,4.12,6263.66,4.12,8411600,2,9,26.0,0,1,CNPJ,0,96,24,6263.66,6263.66,6263.66,6263.66,6263.66,6263.66,6263.66,6263.66,6263.66,6263.66,6263.66,1198,0,0,0,306
999997,999997,999997,999,999,999,0,251110,71120,74209,999997,1,5,99,6,99,5,9,44,36,0,0,0,0,999999,261160,10,2062,0,0,8,999997,,.00,.00,.00,7112000,1,4,34.0,0,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,21,251110,74901,74993,999997,0,5,3,6,99,3,10,44,35,0,1,0,1,999999,261160,10,2062,0,0,8,999997,,.00,2219.35,1.46,7490199,2,3,7.0,0,1,CNPJ,0,10,19,2219.35,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,74901,74993,999997,1,4,7,6,8,5,9,44,29,0,0,0,0,999999,261160,10,2062,0,0,9,999997,7707.21,5.07,7111.19,4.68,7490199,2,6,26.5,0,1,CNPJ,0,10,19,7056.00,6615.00,6615.00,6615.00,8257.74,7078.05,7078.05,7078.05,7078.05,7078.05,7078.05,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,47814,52329,999997,1,4,3,6,2,6,9,44,29,0,1,0,0,999999,230840,10,2135,0,0,8,999997,1518.00,1.00,1560.17,1.03,4781400,2,2,43.4,0,1,CNPJ,0,10,16,1518.00,1518.00,1518.00,1518.00,1518.00,1518.00,1518.00,2024.00,1518.00,1518.00,1518.00,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,4,99,6,99,7,9,44,27,0,0,0,0,999999,230440,10,3999,0,0,8,999997,,.00,.00,.00,7220700,1,5,78.4,0,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,21,251110,70204,74160,999997,0,4,5,6,99,2,9,44,27,0,0,4,10,999999,261160,10,2062,0,0,8,999997,,.00,4122.27,2.71,7020400,2,3,5.9,2,1,CNPJ,0,10,19,0,0,0,4122.27,4122.27,4122.27,4122.27,4122.27,4122.27,221.48,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,4,5,6,5,4,9,44,25,0,0,0,0,999999,230440,10,2062,0,0,8,999997,3500.00,2.30,3598.79,2.37,7220700,1,2,15.4,0,1,CNPJ,0,10,19,3500.00,3500.00,3500.00,3500.00,3500.00,3500.00,3500.00,3500.00,3500.00,3713.25,4472.23,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,70204,74160,999997,1,5,6,6,6,1,11,44,34,0,1,12,0,999999,261160,10,2062,0,0,8,999997,5116.15,3.37,5116.15,3.37,7020400,2,4,1.0,4,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,70204,74160,999997,1,4,6,6,6,1,9,44,26,0,1,12,0,999999,261160,10,2062,0,0,8,999997,4998.57,3.29,4998.57,3.29,7020400,1,4,1.0,4,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,11,251110,74901,74993,999997,0,5,5,6,99,4,9,44,32,0,0,0,11,999999,240810,10,2062,0,0,8,999997,,.00,3281.27,2.15,7490199,1,5,13.0,0,1,CNPJ,0,10,19,3278.75,3278.75,3278.75,3278.75,3278.75,3303.90,3278.75,3278.75,3278.75,3278.75,265.52,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,74901,74993,999997,1,4,3,6,3,4,9,44,28,0,0,0,0,999999,261160,10,2062,0,0,8,999997,1793.35,1.18,2157.00,1.42,7490199,1,6,15.7,0,1,CNPJ,0,10,19,2105.80,2335.64,2674.34,2194.94,1776.04,2296.31,2161.27,2236.74,2346.68,2013.90,1949.02,1198,0,0,0,101
999997,999997,999997,999,999,999,11,251110,74901,74993,999997,0,5,3,6,99,4,10,44,38,0,0,0,2,999999,261160,10,2062,0,0,9,999997,,.00,1981.07,1.30,7490199,1,6,22.2,0,1,CNPJ,0,10,19,1981.07,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,74901,74993,999997,1,3,3,6,2,2,9,44,22,0,0,8,0,999999,261160,10,2062,0,0,8,999997,853.33,.56,1738.72,1.14,7490199,1,6,4.6,2,1,CNPJ,0,10,19,0,0,0,0,0,0,0,1129.31,2198.17,2527.38,1985.42,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,84116,75116,999997,1,5,7,5,7,4,9,40,31,0,0,0,0,999999,250750,10,1112,0,0,8,999997,6263.65,4.12,6420.97,4.22,8411600,2,9,23.0,0,1,CNPJ,0,96,24,6263.65,6263.65,6263.65,6263.65,8151.53,6263.65,6263.65,6263.65,6263.65,6263.65,6263.65,1198,0,0,0,306
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,4,5,6,5,4,9,44,28,0,0,0,0,999999,230440,10,2062,0,0,2,999997,4000.00,2.63,4116.49,2.71,7220700,2,2,19.7,0,1,CNPJ,0,10,19,4000.00,4000.00,4000.00,4000.00,4000.00,4666.66,4731.19,4000.00,4000.00,4000.00,4000.00,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,4,5,6,5,6,9,44,28,0,1,0,0,999999,292740,10,2135,0,0,4,999997,4308.67,2.83,4332.08,2.85,7220700,2,2,36.9,0,1,CNPJ,0,10,19,4215.00,4215.00,4215.00,4215.00,4215.00,4215.00,4215.00,4215.00,4215.00,4215.00,5526.33,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,74901,74993,999997,1,3,5,6,5,2,9,44,23,0,1,8,0,999999,261160,10,2062,0,0,8,999997,4487.45,2.95,3942.65,2.59,7490199,2,3,4.8,2,1,CNPJ,0,10,19,0,0,0,0,0,0,0,3225.81,4000.00,4000.00,4000.00,1198,0,0,0,101
999997,999997,999997,999,999,999,31,251110,70204,74160,999997,0,5,5,6,99,6,11,44,34,0,0,0,11,999999,261160,10,2062,0,0,8,999997,,.00,4221.09,2.78,7020400,2,3,40.0,0,1,CNPJ,0,10,19,4122.27,4122.27,4122.27,4122.27,4122.27,4122.27,4122.27,4122.27,5209.31,4122.27,4122.27,1198,0,0,0,101
999997,999997,999997,999,999,999,31,251110,70204,74160,999997,0,4,5,6,99,6,9,44,26,0,0,0,11,999999,261160,10,2062,0,0,8,999997,,.00,4197.22,2.76,7020400,1,3,45.0,0,1,CNPJ,0,10,19,4122.27,4122.27,4122.27,4122.27,4122.27,4168.07,4900.91,4122.27,4122.27,4122.27,4122.27,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,94308,91995,999997,1,5,6,5,6,5,9,40,30,0,0,0,0,999999,292530,10,3999,0,0,8,999997,4941.78,3.25,5068.83,3.33,9430800,1,4,31.7,0,1,CNPJ,0,10,21,6338.43,5069.70,4941.78,4941.78,4941.78,4941.78,4941.78,4941.78,4941.78,4941.78,4941.78,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,7,99,6,99,7,9,44,50,0,0,0,0,999999,230440,10,3999,0,0,8,999997,,.00,.00,.00,7220700,1,5,78.4,0,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,7,99,6,99,7,9,44,50,0,0,0,0,999999,230440,10,3999,0,0,8,999997,,.00,.00,.00,7220700,1,5,74.8,0,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,74901,74993,999997,1,5,8,6,8,5,9,44,37,0,0,0,0,999999,261160,10,2062,0,0,8,999997,8696.82,5.72,7942.20,5.22,7490199,2,6,29.0,0,1,CNPJ,0,10,19,7615.74,8101.86,7451.56,7442.45,8883.50,7802.09,7802.09,8103.99,7802.09,7802.09,7802.09,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,71120,74209,999997,1,5,99,6,99,5,9,44,31,0,0,0,0,999999,261160,10,2062,0,0,2,999997,,.00,.00,.00,7112000,2,4,34.0,0,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,84116,75116,999997,1,5,7,5,7,4,9,40,34,0,0,0,0,999999,250750,10,1112,0,0,8,999997,6263.65,4.12,6420.97,4.22,8411600,1,9,20.0,0,1,CNPJ,0,96,24,6263.65,6263.65,6263.65,6263.65,6263.65,6263.65,6263.65,6263.65,6263.65,8151.53,6263.65,1198,0,0,0,306
999997,999997,999997,999,999,999,0,251110,85317,80314,999997,1,5,9,5,9,8,10,40,37,0,0,0,0,999999,221100,10,1139,0,0,8,999997,13073.99,8.61,13299.17,8.76,8531700,1,10,135.0,0,1,CNPJ,0,30,23,18225.03,11745.86,11745.86,11745.86,13087.64,13087.64,13571.14,13571.14,13571.14,13090.75,13073.99,1198,0,0,0,301
999997,999997,999997,999,999,999,11,251110,72207,73202,999997,0,4,5,6,99,4,9,44,29,0,0,0,10,999999,230440,10,2062,0,0,2,999997,,.00,3106.86,2.04,7220700,1,2,16.8,0,1,CNPJ,0,10,19,3000.00,3000.00,3000.00,3000.00,3000.00,3500.00,3548.39,2806.45,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,47113,52124,999997,1,5,5,6,4,4,9,44,33,0,0,0,0,999999,220770,10,2062,0,0,8,999997,2824.54,1.86,3270.17,2.15,4711302,1,7,18.0,0,1,CNPJ,0,10,16,3218.16,3218.16,3330.01,3330.01,3330.01,4321.80,3330.01,3330.01,3274.51,2910.26,2824.54,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,5,5,6,5,2,9,44,36,0,0,7,0,999999,211130,10,2062,0,0,8,999997,3500.00,2.30,3247.22,2.13,7220700,1,3,5.5,2,1,CNPJ,0,10,19,0,0,0,0,0,0,1983.33,3500.00,3500.00,3500.00,3500.00,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,85325,80322,999997,1,5,10,5,9,8,9,40,39,0,0,0,0,999999,280670,10,1139,0,0,4,999997,14367.93,9.46,15412.59,10.15,8532500,1,10,137.5,0,1,CNPJ,0,30,23,12850.80,13344.75,13344.75,19751.92,14831.99,22110.58,14831.99,0,15367.93,14367.93,14367.93,1198,0,0,0,301
999997,999997,999997,999,999,999,12,251110,70204,74160,999997,0,4,4,6,99,1,9,44,29,0,0,9,11,999999,261160,10,2062,0,0,8,999997,,.00,2649.05,1.74,7020400,2,3,1.9,2,1,CNPJ,0,60,19,0,0,0,0,0,0,0,0,3160.41,4122.28,664.46,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,70204,74160,999997,1,4,99,6,99,1,9,44,27,0,1,12,0,999999,261160,10,2062,0,0,8,999997,,.00,.00,.00,7020400,2,4,1.0,4,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,4,5,6,5,3,9,44,26,0,0,6,0,999999,221100,10,2062,0,0,8,999997,4500.00,2.96,4478.57,2.95,7220700,1,2,6.9,2,1,CNPJ,0,10,19,0,0,0,0,0,4350.00,4500.00,4500.00,4500.00,4500.00,4500.00,1198,0,0,0,101
999997,999997,999997,999,999,999,11,251110,70204,74160,999997,0,4,5,6,5,2,9,44,27,0,0,6,12,999999,261160,10,2062,0,0,8,999997,4122.27,2.71,3931.37,2.58,7020400,2,3,5.5,2,1,CNPJ,0,10,19,0,0,0,0,0,2061.13,4122.27,4122.27,4122.27,4122.27,4847.13,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,85325,80322,999997,1,6,9,5,10,8,9,40,45,0,0,0,0,999999,280670,10,1139,0,0,8,999997,18062.74,11.89,13042.69,8.59,8532500,1,10,137.5,0,1,CNPJ,0,30,23,10897.50,11293.41,11293.41,16830.35,12578.67,12578.67,12810.24,13041.83,13041.83,12041.83,12041.83,1198,0,0,0,301
999997,999997,999997,999,999,999,0,251110,74901,74993,999997,1,5,7,6,7,5,10,44,32,0,0,0,0,999999,261160,10,2062,0,0,8,999997,7078.05,4.66,7095.34,4.67,7490199,1,6,31.0,0,1,CNPJ,0,10,19,6621.09,6923.31,6968.48,6615.00,7078.05,7363.14,7159.68,7078.05,7889.82,7187.94,7181.50,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,74901,74993,999997,1,7,7,6,7,6,9,44,51,0,0,0,0,999999,261160,10,2062,0,0,8,999997,6813.67,4.48,6599.96,4.34,7490199,1,6,38.0,0,1,CNPJ,0,10,19,6598.26,6180.61,6077.91,5827.72,6589.53,6293.69,7334.44,6226.75,6962.90,7937.32,6356.74,1198,0,0,0,101
999997,999997,999997,999,999,999,11,251110,74901,74993,999997,0,4,5,6,99,5,9,44,26,0,0,0,11,999999,261160,10,2062,0,0,8,999997,,.00,3787.87,2.49,7490199,2,6,26.2,0,1,CNPJ,0,10,19,4446.50,4164.22,4150.00,4150.00,2142.94,2960.33,0,3848.43,4440.50,148.02,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,74901,74993,999997,1,6,7,6,7,4,9,44,47,0,0,0,0,999999,261160,10,2062,0,0,8,999997,7300.18,4.80,6749.15,4.44,7490199,2,6,19.0,0,1,CNPJ,0,10,19,6370.00,6300.00,6300.00,6300.00,6704.25,6704.25,7523.66,7374.68,6704.25,6704.25,6704.25,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,4,99,6,99,7,9,44,27,0,0,0,0,999999,230440,10,3999,0,0,8,999997,,.00,.00,.00,7220700,1,5,78.4,0,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,71120,74209,999997,1,4,99,6,99,5,9,44,29,0,0,0,0,999999,261160,10,2062,0,0,8,999997,,.00,.00,.00,7112000,2,4,33.5,0,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,74901,74993,999997,1,5,8,6,8,6,9,44,39,0,0,0,0,999999,261160,10,2062,0,0,2,999997,9892.14,6.51,9118.90,6.00,7490199,2,6,42.0,0,1,CNPJ,0,10,19,9056.32,8961.98,9433.67,8490.30,9084.62,9084.62,9084.62,9084.62,9084.62,9084.62,9084.62,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,74901,74993,999997,1,4,3,6,3,1,9,44,26,0,0,10,0,999999,261160,10,2062,0,0,8,999997,1932.54,1.27,1795.15,1.18,7490199,1,6,2.6,2,1,CNPJ,0,60,19,0,0,0,0,0,0,0,0,0,1394.61,2058.31,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,85325,80322,999997,1,5,9,5,9,8,9,40,38,0,0,0,0,999999,270430,10,1104,0,0,2,999997,10733.17,7.07,10663.92,7.02,8532500,2,10,135.7,0,1,CNPJ,0,30,23,11043.92,10190.54,10030.53,9497.17,10190.54,14785.81,10190.54,10190.54,10190.54,10190.54,10733.17,1198,0,0,0,301
999997,999997,999997,999,999,999,0,251110,74901,74993,999997,1,5,6,6,7,3,9,44,32,0,0,1,0,999999,261160,10,2062,0,0,8,999997,7075.79,4.66,5751.09,3.79,7490199,1,6,11.3,2,1,CNPJ,0,10,19,1666.67,5000.00,5000.00,5000.00,6498.17,6498.17,6498.17,6498.17,6498.17,6281.56,6498.17,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,5,99,6,99,7,9,44,30,0,0,0,0,999999,230440,10,3999,0,0,8,999997,,.00,.00,.00,7220700,1,5,78.4,0,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,84116,75116,999997,1,5,7,5,7,5,9,40,31,0,0,0,0,999999,250750,10,1112,0,0,8,999997,6263.54,4.12,6420.86,4.22,8411600,1,9,25.0,0,1,CNPJ,0,96,24,6263.54,6263.54,6263.54,6263.54,6263.54,6263.54,8151.39,6263.54,6263.54,6263.54,6263.54,1198,0,0,0,306
999997,999997,999997,999,999,999,11,251110,74901,74993,999997,0,4,3,6,99,5,9,44,26,0,0,0,8,999999,261160,10,2062,0,0,9,999997,,.00,2106.20,1.38,7490199,1,6,27.0,0,1,CNPJ,0,10,19,2044.04,2366.56,1952.37,1971.38,2049.23,2253.59,0,0,0,0,0,1198,0,0,0,101
