Bairros SP - Código;Bairros Fortaleza - Código;Bairros RJ - Código;Causa Afastamento 1 - Código;Causa Afastamento 2 - Código;Causa Afastamento 3 - Código;Motivo Desligamento - Código;CBO 2002 Ocupação - Código;CNAE 2.0 Classe - Código;CNAE 95 Classe - Código;Distritos SP - Código;Ind Vínculo Ativo 31/12 - Código;Faixa Etária - Código;Faixa Rem Média (SM) - Código;Faixa Hora Contrat - Código;Faixa Rem Dez (SM) - Código;Faixa Tempo Emprego - Código;Escolaridade Após 2005 - Código;Qtd Hora Contr;Idade;Ind CEI Vinculado - Código;Ind Estabelecimento Participante SIMPLES - Código;Mês Admissão - Código;Mês Desligamento - Código;Município Trab - Código;Município - Código;Nacionalidade - Código;Natureza Jurídica - Código;Ind Portador Defic - Código;Qtd Dias Afastamento;Raça Cor - Código;Região Adm DF - Código;Vl Rem Dezembro Nom;Vl Rem Dezembro (SM);Vl Rem Média Nom;Vl Rem Média (SM);CNAE 2.0 Subclasse - Código;Sexo - Código;Tamanho Estabelecimento - Código;Tempo Emprego;Tipo Admissão Trabalhador - Código;Tipo Estabelecimento - Código;Tipo Estabelecimento - Nome;Tipo Deficiência - Código;Tipo Vínculo - Código;IBGE Subsetor - Código;Vl Rem Janeiro SC;Vl Rem Fevereiro SC;Vl Rem Março SC;Vl Rem Abril SC;Vl Rem Maio SC;Vl Rem Junho SC;Vl Rem Julho SC;Vl Rem Agosto SC;Vl Rem Setembro SC;Vl Rem Outubro SC;Vl Rem Novembro SC;Ano Chegada Brasil;Ind Trabalho Intermitente - Código;Ind Trabalho Parcial - Código;Ind Vínculo Abandonado - Código
999997;999997;999997;999;999;999;0;251110;7220;7320;999997;1;3;5;6;5;1;9;44;23;0;0;12;0;999999;520870;10;2062;0;0;4;999997;3135.00;2.37;3135.00;2.37;7220700;2;6;1.0;2;1;CNPJ;0;60;19;0;0;0;0;0;0;0;0;0;0;0;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;8531;8031;999997;1;8;10;5;10;8;10;40;72;0;0;0;0;999999;330455;10;1104;0;0;2;999997;15218.55;11.52;15785.50;12.00;8531700;2;10;582.0;0;1;CNPJ;0;30;23;13816.29;13816.29;13816.29;14016.29;15218.55;27430.98;15218.55;15218.55;15218.55;15218.55;15218.55;1198;0;0;0
999997;999997;999997;999;999;999;11;251110;7490;7499;999997;0;4;5;6;99;3;9;44;29;0;0;0;2;999999;320530;10;2062;0;0;8;999997;;.00;3645.00;2.80;7490199;1;9;8.4;0;1;CNPJ;0;10;19;4050.00;3240.00;0;0;0;0;0;0;0;0;0;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;8531;8031;999997;1;5;9;5;8;7;10;40;38;0;0;0;0;999999;330455;10;1104;0;0;2;999997;9044.73;6.85;9346.31;7.11;8531700;1;10;86.2;0;1;CNPJ;0;30;23;8152.25;8152.25;8152.25;10917.00;9275.55;13238.09;9044.73;9044.73;9044.73;9044.73;9044.73;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;7220;7320;999997;1;5;5;99;99;3;9;99;38;0;1;5;0;999999;330455;10;2062;0;0;2;999997;;.00;3418.40;2.58;7220700;2;5;7.5;2;1;CNPJ;0;10;19;0;0;0;0;2349.39;4167.88;4164.97;4319.65;4117.80;3936.63;872.45;1198;1;0;0
999997;999997;999997;999;999;999;0;251110;7220;7320;999997;1;6;6;99;4;6;9;99;40;0;1;0;0;999999;330455;10;2062;0;0;2;999997;2042.79;1.54;4091.07;3.11;7220700;1;5;48.9;0;1;CNPJ;0;10;19;4650.05;4486.18;4800.95;4316.61;4389.10;4420.42;3936.63;3443.15;4341.54;3936.63;4328.77;1198;1;0;0
999997;999997;999997;999;999;999;0;251110;7220;7320;999997;1;5;99;99;99;6;9;99;33;0;1;0;0;999999;330455;10;2062;0;0;2;999997;;.00;.00;.00;7220700;1;5;57.5;0;1;CNPJ;0;10;19;0;0;0;0;0;0;0;0;0;0;0;1198;1;0;0
999997;999997;999997;999;999;999;11;251110;7490;7499;999997;0;4;5;6;99;3;9;44;29;0;0;0;2;999999;320530;10;2062;0;0;8;999997;;.00;3645.00;2.80;7490199;2;9;8.4;0;1;CNPJ;0;10;19;4050.00;3240.00;0;0;0;0;0;0;0;0;0;1198;0;0;0
999997;999997;999997;999;999;999;11;251110;7220;7320;999997;0;6;2;2;99;3;9;15;42;0;0;0;2;999999;314480;10;2062;0;0;2;999997;;.00;1069.50;.82;7220700;1;1;10.5;0;1;CNPJ;0;10;19;1302.00;837.00;0;0;0;0;0;0;0;0;0;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;8291;7499;999997;1;7;2;5;2;3;9;40;52;0;1;7;0;999999;310620;10;2062;0;0;2;999997;1320.00;1.00;1320.00;1.00;8291100;1;2;6.0;2;1;CNPJ;0;10;19;0;0;0;0;0;0;1320.00;1320.00;1320.00;1320.00;1320.00;1198;0;0;0
999997;999997;999997;50;999;999;0;251110;8411;7511;999997;1;5;3;5;3;8;9;40;31;0;0;0;0;999999;310230;10;1066;0;120;9;999997;1515.30;1.14;1515.30;1.15;8411600;2;4;130.4;0;1;CNPJ;0;35;24;1432.30;1432.30;1681.30;1515.30;1515.30;1515.30;1515.30;1515.30;1515.30;1515.30;1515.30;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;7220;7320;999997;1;5;99;99;99;7;9;99;32;0;1;0;0;999999;330455;10;2062;0;0;2;999997;;.00;.00;.00;7220700;2;5;65.9;0;1;CNPJ;0;10;19;0;0;0;0;0;0;0;0;0;0;0;1198;1;0;0
999997;999997;999997;40;999;999;0;251110;7119;7420;999997;1;5;6;6;7;5;9;44;37;0;0;0;0;999999;310620;10;2062;0;1;8;999997;5323.85;4.03;4841.02;3.67;7119702;1;6;34.7;0;1;CNPJ;0;10;19;3753.27;3550.00;3550.00;3550.00;8040.87;4815.00;4867.52;4815.00;6196.75;4815.00;4815.00;1198;0;0;0
999997;999997;999997;999;999;999;11;251110;8211;7499;999997;0;5;5;6;99;3;9;44;38;0;1;0;6;999999;310620;10;2135;0;0;2;999997;;.00;3844.45;2.94;8211300;1;2;10.4;0;1;CNPJ;0;10;19;4000.00;4000.00;4000.00;4000.00;4000.00;3066.67;0;0;0;0;0;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;7119;7420;999997;1;4;4;6;5;3;9;44;27;0;0;5;0;999999;310620;10;2062;0;0;8;999997;2836.07;2.14;2462.86;1.86;7119702;1;6;7.4;2;1;CNPJ;0;10;19;0;0;0;0;1197.00;2565.00;2565.00;2565.00;2844.82;2565.00;2565.00;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;8411;7511;999997;1;4;7;5;7;4;9;40;26;0;0;0;0;999999;310620;10;1104;0;0;2;999997;5570.36;4.21;5447.28;4.14;8411600;2;10;23.0;0;1;CNPJ;0;30;24;4638.66;4638.66;4638.66;6232.21;5340.34;7493.38;5244.54;5392.64;5392.64;5392.64;5392.64;1198;0;0;0
999997;999997;999997;999;999;999;11;251110;8599;8099;999997;0;7;7;6;99;4;9;44;51;0;1;0;10;999999;313510;10;2062;0;0;8;999997;;.00;5371.30;4.08;8599604;1;4;20.2;0;1;CNPJ;0;10;23;5371.30;5371.30;5371.30;5371.30;5371.30;5371.30;5371.30;5371.30;5371.30;5371.30;0;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;7490;7416;999997;1;5;99;99;99;5;10;99;35;0;0;0;0;999999;330455;10;2062;0;0;8;999997;;.00;.00;.00;7490103;1;7;33.8;0;1;CNPJ;0;10;19;0;0;0;0;0;0;0;0;0;0;0;1198;1;0;0
999997;999997;999997;999;999;999;0;251110;7220;7320;999997;1;7;99;99;99;6;9;99;50;0;1;0;0;999999;330455;10;2062;0;0;8;999997;;.00;.00;.00;7220700;1;5;47.4;0;1;CNPJ;0;10;19;0;0;0;0;0;0;0;0;0;0;0;1198;1;0;0
999997;999997;999997;999;999;999;0;251110;8411;7511;999997;1;4;5;4;5;6;9;25;28;0;0;0;0;999999;315780;10;1244;0;0;8;999997;3661.89;2.77;3661.89;2.78;8411600;2;10;53.2;0;1;CNPJ;0;30;24;3149.53;3149.53;3149.53;5363.97;3631.89;3646.89;3676.89;3616.89;3631.89;3601.89;3661.89;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;7220;7320;999997;1;5;7;5;7;3;11;40;31;0;0;2;0;999999;310620;10;2062;0;0;4;999997;5326.05;4.03;5461.06;4.15;7220700;1;2;11.0;2;1;CNPJ;0;10;19;0;5207.27;5576.75;4970.75;6777.06;5114.18;5060.14;5944.62;6004.36;4854.11;5236.36;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;7220;7320;999997;1;6;99;99;99;7;9;99;43;0;1;0;0;999999;330455;10;2062;0;0;4;999997;;.00;.00;.00;7220700;2;5;65.0;0;1;CNPJ;0;10;19;0;0;0;0;0;0;0;0;0;0;0;1198;1;0;0
999997;999997;999997;999;999;999;0;251110;7220;7320;999997;1;6;99;99;99;6;9;99;43;0;1;0;0;999999;330455;10;2062;0;0;2;999997;;.00;.00;.00;7220700;1;5;52.2;0;1;CNPJ;0;10;19;0;0;0;0;0;0;0;0;0;0;0;1198;1;0;0
999997;999997;999997;999;999;999;0;251110;8531;8031;999997;1;5;9;5;10;7;10;40;34;0;0;0;0;999999;330455;10;1104;0;0;2;999997;15232.25;11.53;10866.43;8.26;8531700;1;10;106.2;0;1;CNPJ;0;30;23;9371.92;9371.92;9371.92;9571.92;10374.17;15232.25;10374.17;10374.17;10374.17;10374.17;10374.17;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;8411;7511;999997;1;8;7;5;7;8;9;40;71;0;0;0;0;999999;313760;10;1244;0;0;2;999997;5864.38;4.44;5509.25;4.19;8411600;2;10;483.0;0;1;CNPJ;0;31;24;4428.89;4691.52;4691.52;4691.52;5199.62;5864.38;5864.38;5864.38;5864.38;5864.38;7221.65;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;8531;8031;999997;1;6;9;5;10;7;11;40;40;0;0;0;0;999999;330455;10;1104;0;0;2;999997;16740.16;12.68;11309.41;8.60;8531700;1;10;106.2;0;1;CNPJ;0;30;23;9924.97;9924.97;9924.97;10124.97;10976.99;10976.99;11379.44;11601.16;11379.44;11379.44;11379.44;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;7820;7450;999997;1;5;8;5;8;2;9;40;37;0;0;7;0;999999;310620;10;2062;0;0;8;999997;7860.01;5.95;7188.08;5.44;7820500;1;9;5.2;2;1;CNPJ;0;50;19;0;0;0;0;0;0;2096.00;7860.01;7860.01;7860.01;9592.44;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;8411;7511;999997;1;5;5;5;5;4;9;40;37;0;0;0;0;999999;310420;10;1244;0;0;8;999997;3156.16;2.39;3156.16;2.40;8411600;2;10;12.8;0;1;CNPJ;0;31;24;3156.16;3156.16;3156.16;3156.16;3156.16;3156.16;3156.16;3156.16;3156.16;3156.16;3156.16;1198;0;0;0
999997;999997;999997;40;999;999;0;251110;7112;7420;999997;1;5;6;6;7;4;10;44;34;0;0;0;0;999999;310620;10;2240;0;14;8;999997;5404.78;4.09;4347.84;3.31;7112000;2;5;18.1;0;1;CNPJ;0;10;19;4159.12;4159.12;4159.12;4159.12;4159.12;4159.12;4159.12;4741.40;4304.69;4304.69;4304.69;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;8211;7499;999997;1;4;6;6;6;2;9;44;28;0;1;8;0;999999;310620;10;2135;0;0;8;999997;4000.00;3.03;4000.00;3.03;8211300;2;2;5.0;2;1;CNPJ;0;10;19;0;0;0;0;0;0;0;4000.00;4000.00;4000.00;4000.00;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;8531;8031;999997;1;6;9;5;9;8;11;40;42;0;0;0;0;999999;330455;10;1104;0;0;2;999997;13152.40;9.96;12953.57;9.85;8531700;2;10;148.4;0;1;CNPJ;0;30;23;11076.35;11490.48;11594.38;11690.48;12683.39;18696.08;12683.39;12683.39;13152.40;13387.74;13152.40;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;7220;7320;999997;1;4;99;99;99;7;9;99;28;0;1;0;0;999999;330455;10;2062;0;0;2;999997;;.00;.00;.00;7220700;2;5;65.9;0;1;CNPJ;0;10;19;0;0;0;0;0;0;0;0;0;0;0;1198;1;0;0
999997;999997;999997;999;999;999;0;251110;7220;7320;999997;1;4;5;99;3;4;9;99;25;0;1;0;0;999999;330455;10;2062;0;0;4;999997;1725.15;1.30;3052.06;2.32;7220700;2;5;16.6;0;1;CNPJ;0;10;19;2473.64;1989.12;2726.22;3077.99;3954.29;2998.82;3230.06;3714.59;3562.29;3573.38;3599.22;1198;1;0;0
999997;999997;999997;999;999;999;21;251110;7220;7320;999997;0;6;3;99;99;1;9;99;44;0;1;0;1;999999;330455;10;2062;0;0;2;999997;;.00;1510.83;1.16;7220700;1;5;2.1;0;1;CNPJ;0;10;19;1510.83;0;0;0;0;0;0;0;0;0;0;1198;1;0;0
999997;999997;999997;999;999;999;11;251110;7220;7320;999997;0;6;3;7;99;3;9;45;44;0;0;4;10;999999;330045;10;3999;0;0;2;999997;;.00;1702.16;1.29;7220700;1;2;6.1;2;1;CNPJ;0;10;19;0;0;0;1866.67;2000.00;1648.48;2000.00;2000.00;2000.00;400.00;0;1198;0;0;0
999997;999997;999997;999;999;999;11;251110;3511;4011;999997;0;8;10;6;99;7;9;44;72;0;0;0;6;999999;330455;10;2054;0;0;2;999997;;.00;19517.56;14.99;3511501;1;9;88.6;0;1;CNPJ;0;10;14;19327.30;19509.63;19509.63;19723.68;0;0;0;0;0;0;0;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;7220;7320;999997;1;5;6;99;5;7;9;99;36;0;1;0;0;999999;330455;10;2062;0;0;2;999997;2979.06;2.25;4065.17;3.09;7220700;1;5;65.4;0;1;CNPJ;0;10;19;4178.33;3881.86;5240.72;3183.33;4976.25;3946.92;4621.65;4319.65;3723.83;3766.39;3964.00;1198;1;0;0
999997;999997;999997;999;999;999;0;251110;7220;7320;999997;1;5;6;6;7;7;9;44;31;0;1;0;0;999999;330455;10;2062;0;0;8;999997;5488.38;4.15;4701.29;3.57;7220700;1;5;83.9;0;1;CNPJ;0;10;19;4831.21;4042.50;4042.50;5271.33;5510.39;4296.92;4798.35;4612.13;4307.10;4758.71;4455.94;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;6821;7031;999997;1;7;5;8;5;6;9;48;55;0;0;0;0;999999;330330;10;2062;0;0;2;999997;3615.25;2.73;3568.90;2.71;6821801;2;2;39.2;0;1;CNPJ;0;10;19;3476.20;3476.20;3476.20;3476.20;3615.25;3615.25;3615.25;3615.25;3615.25;3615.25;3615.25;1198;0;0;0
999997;999997;999997;999;999;999;11;251110;8211;7499;999997;0;4;5;6;99;3;9;44;27;0;1;0;6;999999;310620;10;2135;0;0;2;999997;;.00;3844.45;2.94;8211300;1;2;10.8;0;1;CNPJ;0;10;19;4000.00;4000.00;4000.00;4000.00;4000.00;3066.67;0;0;0;0;0;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;8411;7511;999997;1;5;5;4;5;3;9;30;33;0;0;3;0;999999;310420;10;1244;0;0;8;999997;3156.16;2.39;3013.62;2.29;8411600;1;10;9.5;2;1;CNPJ;0;31;24;0;0;1730.80;3156.16;3156.16;3156.16;3156.16;3156.16;3156.16;3156.16;3156.16;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;115;9999;999997;1;3;99;6;99;5;9;44;22;0;0;0;0;999999;314980;10;9999;0;0;2;999997;;.00;.00;.00;115600;1;2;30.0;0;5;CAEPF;0;15;25;0;0;0;0;0;0;0;0;0;0;0;1198;0;0;0
999997;999997;999997;40;40;999;0;251110;8411;7511;999997;1;6;5;5;5;4;9;40;47;0;0;0;0;999999;310420;10;1244;0;4;8;999997;3156.16;2.39;3156.16;2.40;8411600;1;10;13.4;0;1;CNPJ;0;31;24;3156.16;3156.16;3156.16;3156.16;3156.16;3156.16;3156.16;3156.16;3156.16;3156.16;3156.16;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;8531;8031;999997;1;5;8;5;8;7;10;40;32;0;0;0;0;999999;330455;10;1104;0;0;2;999997;9044.73;6.85;8867.66;6.74;8531700;2;10;62.5;0;1;CNPJ;0;30;23;7585.47;7585.47;7585.47;7785.47;8729.92;12932.65;8729.92;8729.92;9044.73;9613.41;9044.73;1198;0;0;0
999997;999997;999997;999;999;999;11;251110;7490;7499;999997;0;5;7;6;99;3;9;44;34;0;0;0;2;999999;320530;10;2062;0;0;8;999997;;.00;5891.04;4.52;7490199;2;9;11.1;0;1;CNPJ;0;10;19;6035.50;5746.57;0;0;0;0;0;0;0;0;0;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;7220;7320;999997;1;4;6;6;6;2;9;44;28;0;0;7;0;999999;310620;10;2062;0;0;8;999997;4469.31;3.38;4161.67;3.15;7220700;2;2;5.9;2;1;CNPJ;0;10;19;0;0;0;0;0;0;3513.86;4101.39;4508.18;3800.00;4577.27;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;4744;5244;999997;1;7;5;6;6;8;9;44;53;0;1;0;0;999999;310620;10;2062;0;0;8;999997;3987.52;3.02;3568.42;2.71;4744002;1;3;199.0;0;1;CNPJ;0;10;16;3371.83;3112.29;3329.37;3368.35;3291.82;3325.82;3272.14;3842.19;4616.89;3829.97;3472.87;1198;0;0;0
999997;999997;999997;999;999;999;21;251110;7220;7320;999997;0;4;5;99;99;3;10;99;25;0;1;2;10;999999;330455;10;2062;0;0;2;999997;;.00;3635.86;2.76;7220700;2;5;8.9;2;1;CNPJ;0;10;19;0;3201.24;3923.97;3557.80;3898.03;3092.13;4323.67;5073.54;3931.77;1720.56;0;1198;1;0;0
999997;999997;999997;999;999;999;0;251110;7119;7420;999997;1;5;8;6;8;6;9;44;35;0;0;0;0;999999;310620;10;2062;0;0;8;999997;6780.04;5.13;6772.46;5.15;7119702;1;6;48.9;0;1;CNPJ;0;10;19;5730.00;5730.00;5730.00;5730.00;12671.56;6132.00;6553.19;7114.77;6132.00;6132.00;6833.97;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;7220;7320;999997;1;5;99;99;99;7;9;99;30;0;1;0;0;999999;330455;10;2062;0;0;2;999997;;.00;.00;.00;7220700;2;5;61.7;0;1;CNPJ;0;10;19;0;0;0;0;0;0;0;0;0;0;0;1198;1;0;0
999997;999997;999997;999;999;999;0;251110;8531;8031;999997;1;5;8;5;9;7;9;40;37;0;0;0;0;999999;330455;10;1104;0;0;2;999997;9658.45;7.31;8699.84;6.61;8531700;2;10;89.0;0;1;CNPJ;0;30;23;7291.71;7291.71;7291.71;7491.71;8106.73;11831.09;8106.73;8106.73;8106.73;8397.24;12717.51;1198;0;0;0
999997;999997;999997;999;999;999;11;251110;8211;7499;999997;0;5;5;6;99;3;9;44;33;0;1;0;5;999999;310620;10;2135;0;0;2;999997;;.00;3280.00;2.52;8211300;2;2;8.8;0;1;CNPJ;0;10;19;4000.00;4000.00;4000.00;4000.00;400.00;0;0;0;0;0;0;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;6810;7010;999997;1;6;6;6;7;7;9;44;47;0;0;0;0;999999;320490;10;2054;0;0;8;999997;5408.28;4.09;4919.60;3.74;6810203;1;6;66.8;0;1;CNPJ;0;10;19;4553.40;4553.40;4553.40;5970.01;4806.37;5093.99;4819.27;4819.27;4819.27;4819.27;4819.27;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;7220;7320;999997;1;4;7;5;7;3;11;40;28;0;0;2;0;999999;310620;10;2062;0;0;2;999997;5701.81;4.31;5388.63;4.09;7220700;1;2;11.0;2;1;CNPJ;0;10;19;0;4800.00;4900.20;7532.02;4852.03;5218.91;5050.08;5320.28;6109.09;4854.11;4936.36;1198;0;0;0
999997;999997;999997;999;999;999;11;251110;7220;7320;999997;0;5;99;6;99;3;9;44;36;0;0;0;1;999999;310620;10;2062;0;0;2;999997;;.00;.00;.00;7220700;1;2;7.4;0;1;CNPJ;0;10;19;0;0;0;0;0;0;0;0;0;0;0;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;7119;7420;999997;1;5;6;6;6;6;9;44;31;0;1;0;0;999999;320120;10;2062;0;0;8;999997;4142.12;3.13;4257.18;3.24;7119701;1;2;38.1;0;1;CNPJ;0;10;19;5522.83;4142.12;4142.12;4142.12;4142.12;4142.12;4142.12;4142.12;4142.12;4142.12;4142.12;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;7220;7320;999997;1;4;5;99;3;3;9;99;27;0;1;5;0;999999;330455;10;2062;0;0;9;999997;1905.87;1.44;3425.91;2.59;7220700;2;5;7.7;2;1;CNPJ;0;10;19;0;0;0;0;3946.19;4030.45;0;0;0;0;3821.11;1198;1;0;0
999997;999997;999997;999;999;999;0;251110;7119;7420;999997;1;5;6;6;6;6;9;44;31;0;1;0;0;999999;320120;10;2062;0;0;2;999997;4142.12;3.13;4142.12;3.15;7119701;1;2;45.3;0;1;CNPJ;0;10;19;4142.12;4142.12;4142.12;4142.12;4142.12;4142.12;4142.12;4142.12;4142.12;4142.12;4142.12;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;7220;7320;999997;1;5;99;99;99;4;9;99;30;0;1;0;0;999999;330455;10;2062;0;0;2;999997;;.00;.00;.00;7220700;2;5;16.7;0;1;CNPJ;0;10;19;0;0;0;0;0;0;0;0;0;0;0;1198;1;0;0
999997;999997;999997;999;999;999;0;251110;230;9999;999997;1;5;7;99;7;7;9;99;37;0;0;0;0;999999;314800;10;2062;0;0;4;999997;5688.51;4.30;5693.44;4.33;230600;2;6;117.7;0;1;CNPJ;0;10;19;5252.55;5877.85;5252.55;5252.55;6560.43;5688.51;5749.68;5933.17;5688.51;5688.51;5688.51;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;8531;8031;999997;1;6;9;5;9;8;9;40;47;0;0;0;0;999999;330455;10;1104;0;0;4;999997;9343.01;7.07;9889.12;7.52;8531700;2;10;166.9;0;1;CNPJ;0;30;23;8126.81;8126.81;8126.81;9285.31;9975.51;16365.04;9017.01;10061.61;9926.39;9886.70;10428.41;1198;0;0;0
999997;999997;999997;999;999;999;21;251110;7119;7420;999997;0;5;5;6;99;2;9;44;39;0;0;1;4;999999;310620;10;2062;0;0;8;999997;;.00;3816.97;2.93;7119702;1;6;3.1;2;1;CNPJ;0;10;19;4730.00;4730.00;4730.00;1077.87;0;0;0;0;0;0;0;1198;0;0;0
999997;999997;999997;999;999;999;11;251110;8599;8099;999997;0;5;6;6;99;7;9;44;37;0;1;0;9;999999;310620;10;2240;0;0;2;999997;;.00;5114.44;3.90;8599699;1;1;112.1;0;1;CNPJ;0;10;23;6727.15;5462.38;5462.38;5462.38;5462.38;5462.38;1762.06;0;0;0;0;1198;0;0;0
999997;999997;999997;40;999;999;21;251110;7220;7320;999997;0;5;5;99;99;5;9;99;33;0;1;0;11;999999;330455;10;2062;0;1;9;999997;;.00;3612.48;2.73;7220700;2;5;25.2;0;1;CNPJ;0;10;19;0;0;0;0;0;0;0;3574.88;4113.28;4330.42;2431.33;1198;1;0;0
999997;999997;999997;999;999;999;0;251110;7490;7499;999997;1;6;5;6;6;1;9;44;42;0;1;10;0;999999;110020;10;2062;0;0;8;999997;4000.00;3.03;3333.33;2.52;7490199;2;4;2.4;2;1;CNPJ;0;60;19;0;0;0;0;0;0;0;0;0;2000.00;4000.00;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;9499;9199;999997;1;6;7;6;8;3;10;44;40;0;0;4;0;999999;130260;10;3999;0;0;2;999997;6823.95;5.16;6595.28;5.00;9499500;1;5;8.9;2;1;CNPJ;0;10;21;0;0;0;6065.73;6499.00;6499.00;6499.00;6499.00;6823.95;6823.95;6823.95;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;9003;9232;999997;1;4;5;5;5;4;11;40;27;0;0;0;0;999999;130260;10;3077;0;0;9;999997;3872.58;2.93;3755.23;2.85;9003500;1;9;17.6;0;1;CNPJ;0;10;21;3520.52;3520.52;3520.52;3520.52;3872.58;3872.58;3872.58;3872.58;3872.58;3872.58;3872.58;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;9499;9199;999997;1;5;8;6;8;3;11;44;36;0;0;4;0;999999;130260;10;3999;0;0;2;999997;8419.95;6.37;8137.80;6.17;9499500;2;5;8.9;2;1;CNPJ;0;90;21;0;0;0;7484.40;8019.00;8019.00;8019.00;8019.00;8419.95;8419.95;8419.95;1198;0;0;0
999997;999997;999997;999;999;999;11;251110;4213;4522;999997;0;7;8;6;99;6;9;44;53;0;0;0;7;999999;160030;10;2054;0;0;8;999997;;.00;6959.13;5.32;4213800;1;2;44.7;0;1;CNPJ;0;10;15;6645.00;6645.00;7841.10;7043.70;8179.78;5400.17;0;0;0;0;0;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;9493;9199;999997;1;4;5;5;5;4;9;40;29;0;0;0;0;999999;150420;10;1155;0;0;9;999997;3668.00;2.77;3758.22;2.85;9493600;2;7;21.9;0;1;CNPJ;0;35;21;3668.00;3668.00;3668.00;3668.00;3668.00;3668.00;3668.00;3668.00;3668.00;3668.00;4750.67;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;8531;8031;999997;1;5;9;5;9;7;11;40;34;0;0;0;0;999999;130260;10;1139;0;0;2;999997;9951.34;7.53;10325.80;7.85;8531700;1;10;70.8;0;1;CNPJ;0;30;23;9115.28;9033.68;9221.44;9184.00;9951.34;14598.01;9951.34;9951.34;13049.12;9951.34;9951.34;1198;0;0;0
999997;999997;999997;40;999;999;0;251110;6204;7210;999997;1;7;99;6;99;6;9;44;50;0;0;0;0;999999;130260;10;2062;0;365;8;999997;;.00;.00;.00;6204000;1;7;45.9;0;1;CNPJ;0;20;19;0;0;0;0;0;0;0;0;0;0;0;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;7220;7320;999997;1;6;4;6;4;6;9;44;44;0;0;0;0;999999;150140;10;2062;0;0;8;999997;2090.00;1.58;2132.57;1.62;7220700;2;2;47.9;0;1;CNPJ;0;10;19;2090.00;2600.88;2090.00;2090.00;2090.00;2090.00;2090.00;2090.00;2090.00;2090.00;2090.00;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;3520;4020;999997;1;5;6;6;7;3;9;44;38;0;0;1;0;999999;130260;10;2038;0;0;8;999997;5317.04;4.02;4733.92;3.60;3520402;1;7;11.4;2;1;CNPJ;0;10;14;2334.18;4924.86;5001.82;5001.82;5001.82;4886.40;4704.80;4704.80;4666.32;5001.82;5261.41;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;8412;7512;999997;1;6;7;5;7;8;9;40;44;0;0;0;0;999999;130260;10;1023;0;0;8;999997;5702.96;4.32;5861.38;4.46;8412400;2;8;129.6;0;1;CNPJ;0;30;24;5702.96;7603.95;5702.96;5702.96;5702.96;5702.96;5702.96;5702.96;5702.96;5702.96;5702.96;1198;0;0;0
999997;999997;999997;999;999;999;21;251110;3520;4020;999997;0;4;2;6;99;5;9;44;28;0;0;0;1;999999;130260;10;2038;0;0;9;999997;;.00;972.56;.74;3520402;1;7;33.8;0;1;CNPJ;0;10;14;972.56;0;0;0;0;0;0;0;0;0;0;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;6319;7240;999997;1;6;3;6;5;8;9;44;45;0;0;0;0;999999;150140;10;2062;0;0;8;999997;2914.19;2.20;1585.37;1.20;6319400;2;6;145.5;0;1;CNPJ;0;10;19;1302.00;1302.00;1302.00;1302.00;1320.00;1320.00;1320.00;1320.00;1320.00;1657.33;2644.88;1198;0;0;0
